,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
508,7,14,591,100.0,100.0,11,115556,0,0,3,-3,679.9,4,0,2,6.5,3.5,6,Ben,2.0,20,2,147.8,381,False,597.0,0,0,0,0,2233,,2017-10-14T13:31:14Z,58,0,0,0,115556.jpg,4.9,0,0,Davies,22.0,False,33.0,a,17,6,201.0,137,2729279,29026,1934794,8472,0.3,23.6,Davies,3
509,7,18,495,100.0,100.0,8,77794,0,0,-3,3,540.7,5,0,2,9.1,4.8,12,Kieran,3.3,20,0,102.7,382,False,427.2,0,0,0,0,1740,,2017-08-31T11:31:14Z,52,0,0,0,77794.jpg,4.8,0,0,Trippier,4.9,False,2.0,a,17,6,58.0,105,945957,26284,887371,1719,0.6,20.2,Trippier,1
510,2,2,464,100.0,100.0,15,93264,0,0,-3,3,292.6,0,0,3,5.5,3.0,3,Eric,1.5,26,0,114.6,384,False,582.2,0,0,0,0,2732,,2018-03-11T15:01:18Z,47,0,0,0,93264.jpg,2.5,0,0,Dier,2.6,False,15.0,a,17,6,272.0,83,209478,2196,296460,1110,0.3,17.7,Dier,4
511,0,3,358,75.0,100.0,7,39104,0,0,-1,1,303.1,0,0,3,4.6,3.3,3,Mousa,1.8,22,0,68.5,385,False,309.2,0,0,0,0,1875,Ankle injury - 75% chance of playing,2018-04-30T20:31:19Z,49,0,0,0,39104.jpg,1.9,0,0,Dembélé,1.7,False,19.0,d,17,6,73.0,52,105797,267,179727,1355,0.4,10.6,Dembélé,6
512,3,0,122,100.0,100.0,3,62974,0,0,-2,2,246.3,0,0,3,5.1,2.8,1,Erik,1.3,8,0,63.5,386,False,117.6,0,0,0,0,658,,2018-01-25T14:01:17Z,63,0,0,0,62974.jpg,1.6,0,0,Lamela,0.1,False,11.0,a,17,6,276.0,36,18769,215,17875,262,0.2,5.7,Lamela,3
513,10,23,772,100.0,100.0,16,80607,0,0,1,-1,1347.8,3,0,3,17.5,9.0,6,Christian,7.5,28,11,330.5,387,True,1008.0,0,0,0,0,2948,,2018-01-21T15:31:21Z,96,0,0,0,80607.jpg,5.6,0,0,Eriksen,19.1,False,23.0,a,17,6,947.0,192,2462692,57420,2249540,6367,0.8,20.0,Eriksen,0
514,13,12,548,100.0,100.0,14,108823,0,0,-5,5,858.5,3,0,3,10.5,5.5,8,Bamidele,4.0,28,9,252.9,388,False,765.6,0,0,0,0,2785,,2018-03-11T18:31:19Z,90,0,0,0,108823.jpg,5.1,0,0,Alli,13.7,False,20.0,a,17,6,904.0,169,1270788,25068,2283020,3903,0.4,18.8,Alli,6
515,0,1,129,100.0,100.0,1,54756,0,0,-2,2,75.0,0,0,3,4.5,2.5,0,Victor,1.0,6,1,28.1,389,False,157.4,0,0,0,0,570,,2018-01-02T20:01:19Z,48,0,0,0,54756.jpg,1.7,0,0,Wanyama,0.4,False,12.0,a,17,6,50.0,26,10555,67,44866,92,0.2,5.4,Wanyama,1
516,7,16,521,100.0,100.0,13,85971,0,0,3,-3,560.0,7,0,3,8.1,4.3,3,Heung-Min,2.8,17,12,240.6,390,False,701.0,0,0,0,0,2187,,2017-08-13T12:31:13Z,83,0,0,0,85971.jpg,5.0,0,0,Son,14.8,False,7.0,a,17,6,1146.0,170,2252776,22326,1421857,25982,0.3,20.5,Son,0
517,1,0,167,0.0,0.0,4,157668,0,0,-2,2,172.2,0,0,3,0.0,0.0,0,Harry,0.0,9,0,33.1,391,False,144.4,0,0,0,0,768,Ankle injury - Unknown return date,2018-03-21T18:01:18Z,48,0,0,0,157668.jpg,1.9,0,0,Winks,0.1,False,29.0,i,17,6,14.0,31,28250,2,30558,23,0.0,6.5,Winks,0
518,1,0,221,100.0,100.0,6,45268,0,0,-2,2,366.9,0,0,3,5.1,2.8,1,Moussa,1.3,14,1,83.9,393,False,227.2,0,0,0,0,1212,,2017-09-09T17:01:15Z,53,0,0,0,45268.jpg,1.7,0,0,Sissoko,0.4,False,17.0,a,17,6,246.0,53,36558,66,46156,50,0.2,10.0,Sissoko,3
519,2,29,698,100.0,100.0,14,78830,0,0,5,-5,475.6,7,0,4,11.1,5.8,6,Harry,4.3,29,26,381.4,394,True,1108.4,0,0,0,0,2804,,2018-03-11T17:01:18Z,130,0,1,0,78830.jpg,5.8,0,0,Kane,36.2,False,10.0,a,17,6,2228.0,197,5191546,86896,5074652,4092,0.3,15.2,Kane,5
520,0,0,2,0.0,0.0,0,165990,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,395,False,0.0,0,0,0,0,1,Joined Fenerbahce on season-long loan,2017-09-08T16:01:14Z,74,0,0,0,165990.jpg,1.0,0,0,Janssen,0.1,False,9.0,u,17,6,0.0,1,992,2,9046,1,0.0,0.1,Janssen,0
521,0,0,33,100.0,100.0,1,158534,0,0,-5,5,21.0,0,0,2,2.5,1.5,0,Kyle,0.0,0,0,4.4,498,False,18.6,0,0,0,0,98,,2018-04-12T18:31:19Z,40,0,0,0,158534.jpg,3.5,0,0,Walker-Peters,0.9,False,37.0,a,17,6,4.0,7,122167,195,141432,269,0.0,1.8,Walker-Peters,0
522,0,0,0,0.0,0.0,0,168763,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,511,False,0.0,0,0,0,0,0,Season-long loan to Sheffield United,2017-08-26T07:13:03Z,45,0,0,0,168763.jpg,0.0,0,0,Carter-Vickers,0.0,False,38.0,u,17,6,0.0,0,380,1,703,0,0.0,0.0,Carter-Vickers,0
523,0,6,545,100.0,100.0,12,173904,0,0,0,0,61.8,0,0,2,7.5,4.0,7,Davinson,2.5,20,0,69.8,520,False,547.0,0,0,0,0,2340,,2017-12-02T17:31:16Z,60,1,0,0,173904.jpg,3.4,1,0,Sánchez,1.1,False,6.0,a,17,6,89.0,96,129393,1845,83355,704,0.4,16.0,Sánchez,1
524,0,0,0,,,0,199404,0,0,0,0,0.0,0,0,3,2.5,1.5,0,Tashan,0.0,0,0,0.0,531,False,0.0,0,0,0,0,0,,,45,0,0,0,199404.jpg,0.0,0,0,Oakley-Boothe,0.0,False,46.0,a,17,6,0.0,0,2301,31,2101,31,0.0,0.0,Oakley-Boothe,0
525,2,9,335,100.0,100.0,6,80226,0,0,-1,1,236.5,3,0,2,4.1,2.3,0,Serge,0.8,13,2,81.4,532,False,367.2,0,0,0,0,1427,,2018-02-04T15:31:20Z,59,0,0,0,80226.jpg,4.5,1,0,Aurier,0.8,False,24.0,a,17,6,209.0,77,138049,208,107780,1591,0.1,13.1,Aurier,1
526,0,0,0,,,0,234908,0,0,0,0,0.0,0,0,2,2.5,1.5,0,Juan,0.0,0,0,0.0,534,False,0.0,0,0,0,0,0,,,45,0,0,0,234908.jpg,0.0,0,0,Foyth,0.0,False,21.0,a,17,6,0.0,0,2041,29,1956,30,0.0,0.0,Foyth,0
527,0,2,26,,,1,102884,0,0,-3,3,0.0,0,0,1,2.5,1.5,0,Paulo,0.0,0,0,2.7,565,False,27.4,0,0,0,0,90,,,42,0,0,0,102884.jpg,9.0,0,3,Gazzaniga,0.1,False,22.0,a,17,6,0.0,9,7037,35,5767,32,0.0,2.1,Gazzaniga,0
528,0,0,0,,,0,175941,0,0,0,0,0.0,0,0,1,2.5,1.5,0,Alfie,0.0,0,0,0.0,566,False,0.0,0,0,0,0,0,,,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.1,False,41.0,a,17,6,0.0,0,6556,30,4056,41,0.0,0.0,Whiteman,0
529,0,0,22,100.0,100.0,0,95715,0,0,-3,3,45.5,0,0,3,4.1,2.3,0,Lucas,0.8,1,0,9.9,617,False,30.6,0,0,0,0,121,,2018-02-10T12:31:19Z,77,0,0,0,95715.jpg,1.3,0,0,Rodrigues Moura da Silva,0.0,False,27.0,a,17,6,22.0,5,12631,39,10994,77,0.1,0.6,Lucas Moura,0
530,0,0,0,,,0,198504,0,0,0,0,0.0,0,0,4,2.5,1.5,0,Kazaiah,0.0,0,0,0.0,643,False,0.0,0,0,0,0,0,,,45,0,0,0,198504.jpg,0.0,0,0,Sterling,0.0,False,54.0,a,17,6,0.0,0,2998,819,1058,340,0.0,0.0,Sterling,0
531,3,3,203,,,5,73426,0,0,-2,2,232.8,0,0,4,0.5,-0.5,2,Andre,1.0,28,4,96.0,92,False,211.8,0,0,0,0,1336,,,63,0,0,0,73426.jpg,2.4,0,0,Gray,1.3,False,18.0,a,18,57,532.0,70,256518,187,311507,353,0.2,11.1,Gray,1
532,0,0,37,0.0,0.0,3,89085,0,0,-3,3,26.0,0,0,3,0.0,0.0,0,Nathaniel,0.0,7,0,19.6,112,False,77.4,0,0,0,0,429,Knee injury - Unknown return date,2017-09-23T14:01:15Z,42,0,0,0,89085.jpg,2.4,0,0,Chalobah,0.8,False,14.0,i,18,57,93.0,12,130416,78,207039,164,0.0,2.9,Chalobah,1
533,0,0,82,0.0,0.0,1,103127,0,0,0,0,5.6,0,0,2,0.0,0.0,0,Molla,0.0,8,1,14.5,197,False,98.0,0,0,0,0,438,Left out of Watford's 25-man squad for the second half of the season. - Unknown return date,2018-01-20T18:01:16Z,45,0,0,0,103127.jpg,3.2,0,0,Wagué,0.0,False,13.0,n,18,57,41.0,19,5072,7,4599,15,0.0,4.2,Wagué,0
534,0,0,0,0.0,0.0,0,56827,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Costel,0.0,0,0,0.0,396,False,0.0,0,0,0,0,0,Season-long loan to Deportivo La Coruña,2017-09-05T09:37:07Z,45,0,0,0,56827.jpg,0.0,0,0,Pantilimon,0.1,False,30.0,u,18,57,0.0,0,301,4,5304,5,0.0,0.0,Pantilimon,0
535,0,4,386,100.0,100.0,5,18656,-1,1,-1,1,0.2,0,0,1,-0.5,-1.5,0,Heurelho,0.0,39,0,45.1,397,False,452.4,0,0,0,0,2038,,2018-02-24T16:31:20Z,44,0,0,0,18656.jpg,2.7,0,61,Gomes,1.3,False,1.0,a,18,57,0.0,62,135757,76,170195,580,0.0,13.8,Gomes,0
536,0,0,35,0.0,0.0,1,37742,0,0,-3,3,0.9,0,0,2,0.0,0.0,0,Younes,0.0,3,0,5.0,398,False,47.4,0,0,0,0,151,Lack of match fitness - Unknown return date,2017-09-09T13:01:15Z,42,0,0,0,37742.jpg,3.5,0,0,Kaboul,0.1,False,4.0,i,18,57,2.0,7,3609,22,23480,27,0.0,1.7,Kaboul,0
537,0,0,56,100.0,100.0,1,41338,0,0,-1,1,1.6,0,0,2,1.5,0.5,1,Craig,2.0,4,0,9.0,399,False,66.8,0,0,0,0,315,,2017-08-26T17:31:14Z,44,0,0,0,41338.jpg,2.0,0,0,Cathcart,0.0,False,15.0,a,18,57,21.0,10,541,18,1222,5,0.5,2.3,Cathcart,1
538,0,0,267,75.0,75.0,5,41945,0,0,-2,2,25.9,0,0,2,0.2,-0.5,0,Sebastian,0.8,29,0,39.3,400,False,276.4,0,0,0,0,1566,Illness - 75% chance of playing,2018-04-21T15:01:17Z,43,0,0,0,41945.jpg,2.0,0,0,Prödl,0.3,False,5.0,d,18,57,89.0,42,21394,4,35840,518,0.2,9.8,Prödl,5
539,4,6,390,100.0,100.0,6,40868,0,0,-2,2,592.0,0,0,2,1.5,0.5,1,José,2.0,45,0,118.7,401,False,469.8,0,0,0,0,2201,,2018-04-14T18:01:19Z,48,0,0,0,40868.jpg,2.7,0,0,Holebas,0.5,False,25.0,a,18,57,123.0,69,70029,188,75015,565,0.4,14.4,Holebas,6
540,0,0,149,100.0,100.0,2,52153,0,0,-2,2,42.7,0,0,2,-0.5,-1.5,0,Miguel,0.0,16,1,27.3,402,False,180.4,0,0,0,0,795,,2018-04-07T13:01:19Z,43,0,0,0,52153.jpg,1.8,1,0,Britos,0.5,False,3.0,a,18,57,51.0,22,115465,9,145878,31,0.0,5.1,Britos,3
541,0,2,392,100.0,100.0,6,85624,0,0,-1,1,51.8,1,0,2,1.5,0.5,1,Christian,2.0,42,2,78.5,403,False,611.0,0,0,0,0,2219,,2018-02-05T20:01:22Z,44,1,0,0,85624.jpg,2.5,0,0,Kabasele,0.5,False,27.0,a,18,57,120.0,66,203174,144,186648,245,0.5,15.0,Kabasele,4
542,1,3,308,100.0,100.0,2,52940,0,0,-2,2,190.3,2,0,2,0.0,-1.0,0,Daryl,0.5,35,3,84.8,404,False,406.4,0,0,0,0,1638,,2017-09-09T13:01:15Z,48,0,0,0,52940.jpg,2.6,0,0,Janmaat,0.5,False,2.0,a,18,57,251.0,55,57070,38,47543,1166,0.1,11.5,Janmaat,3
543,0,2,355,100.0,100.0,6,20145,0,0,2,-2,48.2,1,0,2,1.8,0.8,1,Adrian,2.3,42,0,58.1,405,False,428.4,0,0,0,0,2109,,2017-07-20T08:31:12Z,42,0,0,0,20145.jpg,2.1,0,0,Mariappa,5.1,False,6.0,a,18,57,104.0,55,525705,648,427975,6101,0.5,13.1,Mariappa,4
544,0,0,0,0.0,0.0,0,231172,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Brandon,0.0,0,0,0.0,406,False,0.0,0,0,0,0,0,Joined Dundee United on loan from 5/1 until the end of the season,2018-01-05T13:31:17Z,39,0,0,0,231172.jpg,0.0,0,0,Mason,1.1,False,32.0,u,18,57,0.0,0,89653,38,99757,348,0.0,0.0,Mason,0
545,1,9,389,100.0,100.0,5,54484,0,0,-2,2,302.8,1,0,2,0.5,-0.5,1,Francisco,1.0,34,1,74.5,407,False,327.2,0,0,0,0,1709,,2018-03-11T13:31:19Z,43,0,0,0,54484.jpg,2.8,0,0,Femenía Far,1.5,False,21.0,a,18,57,113.0,65,517918,417,485550,1780,0.2,15.1,Kiko Femenía,2
546,2,3,300,0.0,0.0,6,43250,0,0,0,0,464.8,1,0,3,0.0,0.0,0,Tom,0.0,33,1,92.1,408,False,332.2,0,0,0,0,1900,Hamstring injury - Unknown return date,2018-01-31T22:31:17Z,50,0,1,0,43250.jpg,2.5,1,0,Cleverley,0.4,False,8.0,i,18,57,124.0,58,102455,1,102959,71,0.0,11.6,Cleverley,1
547,1,0,243,,,4,38439,0,0,-7,7,159.7,0,0,3,1.8,0.8,2,Etienne,2.3,28,1,55.9,409,False,266.2,0,0,0,0,1447,,,48,0,0,0,38439.jpg,2.1,0,0,Capoue,1.4,False,29.0,a,18,57,132.0,46,42610,36,300327,187,0.5,9.6,Capoue,3
548,0,0,0,0.0,0.0,0,21123,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Valon,0.0,0,0,0.0,410,False,0.0,0,0,0,0,0,Transferred to Udinese,2017-08-18T06:53:00Z,45,0,0,0,21123.jpg,0.0,0,0,Behrami,0.1,False,,u,18,57,0.0,0,650,2,10045,3,0.0,0.0,Behrami,0
549,0,0,0,0.0,0.0,0,88935,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,411,False,0.0,0,0,0,0,0,Transferred to Feyenoord,2017-08-02T07:36:23Z,50,0,0,0,88935.jpg,0.0,0,0,Berghuis,0.0,False,,u,18,57,0.0,0,42,1,240,1,0.0,0.0,Berghuis,0
550,0,0,11,0.0,0.0,1,44604,0,0,0,0,46.5,0,0,3,0.0,0.0,0,Nordin,0.0,3,0,8.0,412,False,22.8,0,0,0,0,198,Season-long loan to Leganés,2017-09-05T09:38:10Z,50,0,0,0,44604.jpg,2.0,0,0,Amrabat,0.0,False,7.0,u,18,57,10.0,6,3630,1,7657,2,0.0,1.2,Amrabat,0
551,0,0,0,0.0,0.0,0,173514,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Isaac,0.0,0,0,0.0,413,False,0.0,0,0,0,0,0,Season-long loan to Malaga,2018-01-31T17:01:18Z,53,0,0,0,173514.jpg,0.0,0,0,Success,0.0,False,10.0,u,18,57,0.0,0,881,1,3081,1,0.0,0.0,Success,0
552,3,16,638,100.0,100.0,9,121599,-1,1,2,-2,578.5,1,0,3,1.3,0.3,2,Abdoulaye,1.8,61,7,191.0,414,False,812.4,0,0,0,0,3144,,2017-12-16T16:01:15Z,52,0,0,0,121599.jpg,3.7,0,0,Doucouré,11.7,False,16.0,a,18,57,514.0,129,2152096,2039,1646719,23647,0.3,24.3,Doucouré,10
553,2,3,256,75.0,75.0,1,61566,0,0,-2,2,349.4,0,0,3,1.7,1.0,0,Roberto,2.8,32,4,104.6,415,False,288.8,0,0,0,0,1465,Groin Injury - 75% chance of playing,2018-04-21T15:31:18Z,58,0,0,0,61566.jpg,2.3,0,0,Pereyra,0.2,False,37.0,d,18,57,408.0,68,20051,20,22545,1233,0.5,11.7,Pereyra,3
554,3,5,167,100.0,100.0,4,108413,0,0,-4,4,256.2,1,0,3,2.0,1.0,2,Will,2.5,14,2,61.4,416,False,224.6,0,0,0,0,807,,2017-12-16T14:01:15Z,46,0,0,0,108413.jpg,3.8,0,0,Hughes,0.3,False,19.0,a,18,57,132.0,49,77752,174,79364,692,0.5,10.7,Hughes,0
555,2,7,241,100.0,100.0,6,41725,0,0,-2,2,327.0,1,0,4,1.3,0.3,1,Troy,1.8,29,5,114.2,417,False,325.0,0,0,0,0,1748,,2018-04-23T16:31:18Z,63,0,1,0,41725.jpg,2.7,1,0,Deeney,0.8,False,9.0,a,18,57,495.0,72,126254,565,127582,2165,0.3,11.4,Deeney,1
556,1,1,52,0.0,0.0,2,20046,0,0,-2,2,92.0,0,0,4,0.0,0.0,0,Stefano,0.5,9,1,29.8,418,False,74.4,0,0,0,0,442,Thigh injury - Unknown return date,2018-04-27T17:31:17Z,53,0,0,0,20046.jpg,1.6,0,0,Okaka,0.3,False,33.0,i,18,57,145.0,24,50930,35,66218,160,0.1,4.5,Okaka,2
557,0,0,0,0.0,0.0,0,49696,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Mauro,0.0,0,0,0.0,419,False,0.0,0,0,0,0,0,Joined Al Nasr on a season-long loan on 2/10,2017-07-12T10:31:11Z,54,0,0,0,49696.jpg,0.0,0,0,Zárate,0.0,False,20.0,u,18,57,0.0,0,1776,4,2255,2,0.0,0.0,Zárate,0
558,0,0,61,0.0,0.0,0,16045,0,0,-2,2,46.1,0,0,3,0.0,0.0,0,Ben,0.0,12,0,13.1,486,False,74.2,0,0,0,0,455,Released,2018-02-01T10:24:19Z,43,0,0,0,16045.jpg,1.5,0,0,Watson,0.1,False,23.0,u,18,57,10.0,12,15064,2,17032,22,0.0,2.8,Watson,1
559,0,0,12,,,0,133801,0,0,-1,1,11.0,0,0,4,-0.2,-1.2,0,Jerome,0.3,1,0,1.9,499,False,4.4,0,0,0,0,29,,,49,0,0,0,133801.jpg,1.0,0,0,Sinclair,0.2,False,17.0,a,18,57,4.0,4,11501,56,14121,45,0.1,0.8,Sinclair,0
560,8,4,303,100.0,100.0,8,212319,0,0,-1,1,379.9,2,0,3,0.8,-0.2,2,Richarlison,1.3,53,5,205.4,501,False,490.4,0,0,0,0,2717,,2017-12-12T23:31:15Z,59,0,0,0,212319.jpg,3.4,0,0,de Andrade,6.7,False,11.0,a,18,57,1189.0,122,2076661,589,1812771,5636,0.2,20.7,Richarlison,4
561,3,4,275,,,4,100412,0,0,-1,1,331.2,0,0,3,0.0,-1.0,1,André,0.5,31,1,90.3,527,False,271.2,0,0,0,0,1529,,,54,0,0,0,100412.jpg,2.3,0,0,Carrillo,0.0,False,28.0,a,18,57,300.0,64,13241,4,11851,24,0.1,11.9,Carrillo,2
562,0,5,230,,,4,48332,0,0,0,0,0.0,0,0,1,2.0,1.0,1,Orestis,2.5,23,0,23.9,536,False,238.4,0,0,0,0,1201,,,45,0,0,0,48332.jpg,3.2,0,33,Karnezis,0.2,False,30.0,a,18,57,0.0,45,16848,106,7399,481,0.6,10.0,Karnezis,0
563,2,5,186,100.0,100.0,2,66247,0,0,-5,5,142.1,1,0,2,-0.5,-1.5,0,Marvin,0.0,18,0,35.2,537,False,185.2,0,0,0,0,993,,2017-12-09T16:01:16Z,40,0,0,0,66247.jpg,2.3,1,0,Zeegelaar,0.3,False,22.0,a,18,57,24.0,28,114811,560,101887,490,0.0,7.0,Zeegelaar,4
564,0,0,0,0.0,0.0,0,204760,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Michael,0.0,0,0,0.0,581,False,0.0,0,0,0,0,0,Season-long loan to Boreham Wood,2018-01-12T19:17:51Z,45,0,0,0,204760.jpg,0.0,0,0,Folivi,0.1,False,39.0,u,18,57,0.0,0,22553,18,16244,59,0.0,0.0,Folivi,0
565,0,0,0,,,0,154506,0,0,0,0,0.0,0,0,1,-0.5,-1.5,0,Daniel,0.0,0,0,0.0,582,False,0.0,0,0,0,0,0,,,40,0,0,0,154506.jpg,0.0,0,0,Bachmann,0.1,False,35.0,a,18,57,0.0,0,8598,30,4102,48,0.0,0.0,Bachmann,0
566,1,3,82,100.0,50.0,2,94924,0,0,-5,5,134.5,1,0,3,-0.2,-0.6,1,Gerard,0.3,2,1,31.1,609,False,83.6,0,0,0,0,337,,2018-04-30T19:01:21Z,55,0,0,0,94924.jpg,4.4,0,0,Deulofeu,0.4,False,7.0,a,18,57,93.0,22,267999,183,248215,290,0.1,4.0,Deulofeu,0
567,0,0,0,,,0,179725,0,0,0,0,0.0,0,0,3,-0.5,-1.5,0,Carl,0.0,0,0,0.0,613,False,0.0,0,0,0,0,0,,,45,0,0,0,179725.jpg,0.0,0,0,Stewart,0.0,False,40.0,a,18,57,0.0,0,392,27,271,20,0.0,0.0,Stewart,0
568,0,0,5,,,0,219002,-1,1,-2,2,24.7,0,0,3,-0.5,-1.5,0,Dodi,0.0,1,0,3.6,615,False,6.6,0,0,0,0,15,,,48,0,0,0,219002.jpg,1.0,0,0,Lukebakio,0.0,False,20.0,a,18,57,5.0,1,201,2,154,8,0.0,0.2,Lukebakio,0
569,0,0,0,0.0,0.0,0,144660,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Didier,0.0,0,0,0.0,618,False,0.0,0,0,0,0,0,,2018-02-02T10:01:19Z,45,0,0,0,144660.jpg,0.0,0,0,Ndong,0.0,False,12.0,a,18,57,0.0,0,822,14,492,24,0.0,0.0,Ndong,0
570,0,0,0,,,0,209420,0,0,0,0,0.0,0,0,2,-0.5,-1.5,0,Joy,0.0,0,0,0.0,625,False,0.0,0,0,0,0,0,,,40,0,0,0,209420.jpg,0.0,0,0,Mukena,0.0,False,48.0,a,18,57,0.0,0,2748,74,1290,88,0.0,0.0,Mukena,0
571,2,1,451,100.0,100.0,7,42427,0,0,0,0,353.0,0,0,2,2.3,3.3,6,Kieran,3.8,42,0,95.3,8,False,467.2,0,0,0,0,2646,,2018-02-12T20:01:19Z,50,0,0,0,42427.jpg,2.5,0,0,Gibbs,0.4,False,3.0,a,19,35,131.0,79,53055,215,47688,268,0.8,15.8,Gibbs,2
572,2,0,287,0.0,0.0,4,1632,0,0,-1,1,274.9,0,0,3,0.0,0.0,0,Gareth,0.0,35,1,82.0,151,False,347.8,0,0,0,0,1921,Knee injury - Unknown return date,2018-03-03T09:31:17Z,44,0,0,0,1632.jpg,2.2,0,0,Barry,0.8,False,18.0,i,19,35,195.0,56,70681,10,136628,236,0.0,12.7,Barry,4
573,1,0,123,100.0,100.0,3,40755,0,0,-1,1,184.6,0,0,4,-1.2,-0.2,0,Daniel,0.3,7,2,61.5,236,False,130.6,0,0,0,0,508,,2018-04-15T14:01:19Z,79,0,0,0,40755.jpg,2.3,0,0,Sturridge,0.6,False,15.0,a,19,35,300.0,30,78364,49,94490,87,0.0,3.8,Sturridge,0
574,0,0,7,100.0,100.0,0,12086,0,0,0,0,0.0,0,0,1,-1.5,-0.5,0,Boaz,0.0,1,0,1.2,420,False,12.2,0,0,0,0,90,,2017-10-21T15:31:14Z,40,0,0,0,12086.jpg,1.0,0,2,Myhill,3.2,False,13.0,a,19,35,0.0,1,112677,99,133247,1431,0.0,0.3,Myhill,1
575,0,8,589,100.0,100.0,9,9089,0,0,-2,2,20.0,1,0,1,3.0,4.0,6,Ben,4.5,53,0,67.9,421,False,657.0,0,0,0,0,3150,,2018-01-26T15:01:18Z,43,0,0,0,9089.jpg,3.2,0,91,Foster,9.3,False,1.0,a,19,35,0.0,111,518249,3685,783922,7829,1.0,25.8,Foster,2
576,1,6,378,,,6,67527,0,0,-3,3,265.0,0,0,2,1.8,2.8,5,Allan-Roméo,3.3,38,0,70.0,422,False,413.4,0,0,0,0,2126,,,47,0,0,0,67527.jpg,2.4,0,0,Nyom,1.1,False,2.0,a,19,35,23.0,64,176574,42,185294,106,0.7,13.6,Nyom,6
577,2,5,455,100.0,100.0,6,37642,0,0,-1,1,104.2,1,0,2,-1.0,0.0,1,Jonny,0.5,38,2,85.1,423,False,536.2,0,0,0,0,2269,,2018-04-07T17:31:19Z,49,1,0,0,37642.jpg,2.8,0,0,Evans,1.0,False,6.0,a,19,35,211.0,78,133972,104,131237,693,0.1,15.9,Evans,7
578,1,4,419,100.0,100.0,7,60232,0,0,-2,2,170.6,1,0,2,3.3,4.3,7,Craig,4.8,37,2,101.0,424,False,580.2,0,0,0,0,2330,,2018-01-20T14:01:19Z,48,0,0,0,60232.jpg,3.1,0,0,Dawson,1.5,False,25.0,a,19,35,256.0,81,123833,568,333380,906,1.0,16.9,Dawson,5
579,0,0,73,100.0,100.0,0,19272,0,0,-5,5,4.9,0,0,2,-1.5,-0.5,0,Gareth,0.0,15,0,9.3,425,False,85.4,0,0,0,0,454,,2018-01-31T20:01:18Z,45,0,0,0,19272.jpg,0.9,0,0,McAuley,0.5,False,23.0,a,19,35,2.0,8,7111,18,86878,55,0.0,1.8,McAuley,0
580,2,3,333,100.0,100.0,7,49944,0,0,-2,2,308.7,1,0,3,3.5,4.5,5,Jake,5.0,39,1,87.1,426,False,389.4,0,0,0,0,2491,,2018-01-27T22:01:17Z,48,0,0,0,49944.jpg,2.4,0,0,Livermore,0.2,False,8.0,a,19,35,170.0,76,14535,768,17347,436,1.0,15.8,Livermore,5
581,0,3,30,75.0,75.0,1,54908,0,0,-4,4,25.9,1,0,3,-1.1,-0.4,0,Nacer,0.0,2,1,10.1,427,False,42.4,0,0,0,0,174,Lack of match fitness - 75% chance of playing,2017-12-23T14:01:17Z,56,0,0,0,54908.jpg,4.3,0,0,Chadli,0.2,False,22.0,d,19,35,33.0,13,9762,4,39676,6,0.0,2.3,Chadli,1
582,0,0,35,0.0,0.0,2,18008,0,0,-2,2,40.4,0,0,3,0.0,0.0,0,James,0.0,1,1,14.5,428,False,56.0,0,0,0,0,205,Achilles injury - Expected back 13 May,2017-10-12T08:31:15Z,53,0,0,0,18008.jpg,3.3,0,0,Morrison,0.0,False,7.0,i,19,35,47.0,13,2717,4,3234,2,0.0,2.5,Morrison,0
583,0,0,124,100.0,100.0,3,55829,0,0,-2,2,29.1,0,0,3,-1.2,-0.2,0,Claudio,0.3,17,0,23.2,429,False,142.8,0,0,0,0,898,,2017-08-27T12:31:14Z,43,0,0,0,55829.jpg,1.4,0,0,Yacob,0.2,False,5.0,a,19,35,59.0,23,23590,29,32221,70,0.1,5.3,Yacob,5
